UnixTimestamp,Hsig,Tz,Dirp,Tp,Tsea
1681674180,0.43,3.604,5.6,6.67,4.7
1681675980,0.44,3.509,8.4,6.67,4.6
1681677780,0.43,3.419,7,6.25,4.7
1681679580,0.42,3.478,11.3,7.14,4.7
1681681380,0.4,3.448,7,6.25,4.6
1681683180,0.4,3.39,7,6.25,4.55
1681684980,0.4,3.448,2.8,5.56,4.5
1681686780,0.41,3.279,5.6,6.25,4.55
1681688580,0.44,3.252,338.9,4.76,4.6
1681690380,0.42,3.175,59.1,3.03,4.7
1681692180,0.43,3.2,358.6,5.26,4.7
1681693980,0.46,3.279,344.5,4.55,4.7
1681695780,0.42,3.226,350.2,5,4.7
1681697580,0.44,3.15,358.6,5.26,4.7
1681699380,0.45,3.252,357.2,5.56,4.7
1681701180,0.47,3.15,60.5,3.13,4.65
1681702980,0.47,3.125,56.3,3.13,4.65
1681704780,0.46,3.125,61.9,3.13,4.7
1681706580,0.47,3.125,357.2,5.26,4.7
1681708380,0.45,3.125,348.8,5.26,4.7
1681710180,0.47,3.077,347.3,5,4.7
1681711980,0.45,3.101,341.7,5,4.7
1681713780,0.47,3.03,340.3,4.35,4.65
1681715580,0.45,3.03,36.6,3.13,4.75
1681717380,0.47,3.053,351.6,4.76,4.75
1681719180,0.43,3.03,343.1,4.76,4.75
1681720980,0.43,2.92,350.2,4.76,4.8
1681722780,0.44,2.941,344.5,5.26,4.8
1681724580,0.43,2.941,345.9,4.55,4.8
1681726380,0.42,3.053,348.8,4.76,4.8
1681728180,0.41,3.053,344.5,4.76,4.85
1681729980,0.39,3.008,343.1,4.76,4.85
1681731780,0.41,2.985,336.1,4.76,4.85
1681733580,0.42,2.837,343.1,5.26,4.85
1681735380,0.43,2.74,19.7,2.94,4.85
1681737180,0.47,2.778,19.7,2.94,4.8
1681738980,0.45,2.759,25.3,2.94,4.8
1681740780,0.43,2.721,21.1,2.63,4.85
1681742580,0.46,2.721,25.3,2.94,4.85
1681744380,0.46,2.74,21.1,3.03,4.85
1681746180,0.47,2.74,15.5,2.94,4.9
1681747980,0.44,2.667,19.7,2.86,4.85
1681749780,0.45,2.685,21.1,3.13,4.8
1681751580,0.44,2.685,16.9,3.03,4.8
1681753380,0.43,2.685,21.1,3.13,4.75
1681755180,0.44,2.703,28.1,3.23,4.8
1681756980,0.46,2.667,23.9,3.03,4.8
1681758780,0.48,2.74,15.5,3.03,4.8
1681760580,0.47,2.74,18.3,3.13,4.85
1681762380,0.42,2.797,7,3.23,4.9
1681764180,0.4,2.74,15.5,3.23,5
1681765980,0.42,2.703,4.2,3.45,5
1681767780,0.44,2.817,355.8,3.45,4.95
1681769580,0.46,2.857,326.3,4,4.95
1681771380,0.49,2.797,337.5,3.85,5
1681773180,0.48,2.857,330.5,4.17,5.05
1681774980,0.46,2.857,334.7,3.85,5.05
1681776780,0.48,2.817,338.9,3.85,5.05
1681778580,0.47,2.92,334.7,4.17,5.1
1681780380,0.45,2.837,338.9,4,5.05
1681782180,0.47,2.92,337.5,4,5.2
1681783980,0.47,2.941,345.9,3.85,5.2
1681785780,0.51,3.053,338.9,4,5.25
1681787580,0.52,3.125,336.1,4.35,5.15
1681789380,0.51,3.125,326.3,4.76,5.15
1681791180,0.49,3.077,338.9,4.35,5.2
1681792980,0.51,3.053,344.5,4,5.25
1681794780,0.51,3.03,347.3,4,5.35
1681796580,0.54,3.077,338.9,4.55,5.35
1681798380,0.57,3.008,337.5,4.55,5.35
1681800180,0.55,3.03,341.7,4.76,5.45
1681801980,0.56,3.077,350.2,4.76,5.5
1681803780,0.57,3.008,345.9,4.76,5.5
1681805580,0.58,2.963,343.1,4.35,5.65
1681807380,0.6,3.008,348.8,4.76,5.7
1681809180,0.61,2.963,347.3,5,5.8
1681810980,0.66,3.03,1.4,3.33,5.75
1681812780,0.64,3.008,5.6,3.45,5.95
1681814580,0.63,3.008,1.4,3.13,5.9
1681816380,0.63,3.03,353,4.76,6
1681818180,0.67,3.053,355.8,3.57,6.15
1681819980,0.69,3.15,355.8,4.76,6.4
1681821780,0.71,3.125,0,3.57,6.45
1681823580,0.7,3.101,353,4,6.65
1681825380,0.74,3.077,350.2,3.85,6.7
1681827180,0.76,3.15,358.6,3.57,6.8
1681828980,0.76,3.252,358.6,3.85,6.9
1681830780,0.77,3.226,4.2,3.7,7.05
1681832580,0.89,3.39,0,5,7.1
1681834380,1.02,3.54,2.8,5,7.15
1681836180,1.02,3.571,357.2,5,7.15
1681837980,1.16,3.81,2.8,5,7.2
1681839780,1.23,3.738,357.2,5.26,7.2
1681841580,1.31,3.883,2.8,5.26,7.2
1681843380,1.27,3.846,1.4,5.56,7.2
1681845180,1.65,4.348,358.6,5.56,7.2
1681846980,1.55,4.211,4.2,5.56,7.15
1681848780,1.66,4.301,8.4,5.88,7.2
1681850580,1.61,4.396,8.4,5.88,7.2
1681852380,1.53,4.396,8.4,5.88,7.15
1681854180,1.67,4.444,5.6,5.88,7.2
1681855980,1.75,4.545,11.3,6.67,7.2
1681857780,1.9,4.819,9.8,6.67,7.2
1681859580,1.88,4.762,12.7,6.67,7.2
1681861380,2.03,4.938,25.3,7.14,7.1
1681863180,2.1,5,25.3,7.14,7.1
1681864980,2.1,5.063,28.1,7.14,7.2
1681866780,1.92,4.938,22.5,7.14,7.05
1681868580,2.05,5.128,23.9,7.14,7.05
1681870380,1.92,5,23.9,7.14,7.05
1681872180,1.73,4.762,16.9,7.14,7.05
1681873980,1.78,4.878,22.5,7.14,7.05
1681875780,1.89,5,14.1,7.14,7.05
1681877580,1.75,4.878,11.3,7.14,7.05
1681879380,1.81,4.938,18.3,7.14,7
1681881180,1.76,4.762,8.4,7.14,7.05
1681882980,2.01,5.063,15.5,7.69,6.95
1681884780,1.82,4.938,18.3,7.69,6.95
1681886580,1.84,4.878,16.9,7.14,6.95
1681888380,1.95,4.878,21.1,7.14,6.9
1681890180,2.01,5,9.8,7.14,6.9
1681891980,1.89,4.762,16.9,7.14,6.9
1681893780,2.04,5.063,16.9,7.14,6.9
1681895580,1.79,4.706,18.3,7.14,6.85
1681897380,1.86,4.762,12.7,7.14,6.75
1681899180,1.93,4.819,14.1,7.14,6.75
1681900980,2.06,5.128,12.7,7.14,6.7
1681902780,1.92,4.878,11.3,7.14,6.75
1681904580,2.05,5.063,16.9,7.14,6.6
1681906380,2.25,5.263,14.1,7.14,6.6
1681908180,2.35,5.263,8.4,7.69,6.55
1681909980,2.49,5.333,8.4,7.69,6.65
1681911780,2.36,5.263,9.8,7.69,6.65
1681913580,2.32,5.128,12.7,7.14,6.65
1681915380,2.31,5.263,15.5,7.69,6.6
1681917180,2.35,5.333,12.7,7.69,6.65
1681918980,2.1,5.263,11.3,7.69,6.8
1681920780,2.14,5.195,16.9,8.33,6.85
1681922580,2.21,5.333,4.2,8.33,6.9
1681924380,2.23,5.263,4.2,7.69,6.95
1681926180,2.25,5.333,12.7,7.69,6.85
1681927980,2.13,5.195,12.7,8.33,6.85
1681929780,2.13,5.195,1.4,8.33,6.85
1681931580,1.98,5.128,12.7,7.69,6.85
1681933380,1.95,5.128,9.8,7.69,6.8
1681935180,1.93,5.063,2.8,7.69,6.75
1681936980,2.02,5.195,2.8,8.33,6.6
1681938780,1.86,4.819,11.3,7.69,6.6
1681940580,1.84,5,8.4,7.69,6.6
1681942380,1.77,4.819,2.8,7.69,6.85
1681944180,1.79,4.819,8.4,7.69,6.85
1681945980,1.77,5,5.6,7.69,6.75
1681947780,1.73,5,12.7,7.69,6.8
1681949580,1.71,4.878,358.6,7.69,6.85
1681951380,1.65,4.878,14.1,7.69,6.7
1681953180,1.6,4.819,9.8,7.14,6.7
1681954980,1.52,4.878,5.6,7.69,6.75
1681956780,1.5,4.938,11.3,7.69,6.7
1681958580,1.43,4.878,9.8,7.69,6.75
1681960380,1.38,4.651,9.8,7.14,6.75
1681962180,1.44,4.706,7,7.14,6.75
1681963980,1.33,4.494,12.7,7.14,6.75
1681965780,1.41,4.706,8.4,6.67,6.8
1681967580,1.4,4.651,5.6,7.14,6.8
1681969380,1.3,4.545,7,7.14,6.8
1681971180,1.32,4.494,8.4,6.67,6.85
1681972980,1.34,4.545,8.4,7.14,6.8
1681974780,1.3,4.494,4.2,6.67,6.9
1681976580,1.2,4.348,7,7.14,6.9
1681978380,1.18,4.444,5.6,7.14,6.9
1681980180,1.12,4.348,9.8,6.67,6.95
1681981980,1.2,4.545,7,6.67,7.05
1681983780,1.16,4.598,5.6,7.14,7.2
1681985580,1.08,4.348,7,6.67,7.05
1681987380,1.08,4.301,7,6.25,7.1
1681989180,1.05,4.211,11.3,6.67,7.05
1681990980,1.02,4.211,8.4,6.25,7.15
1681992780,0.97,3.922,8.4,6.25,7
1681994580,1,3.81,8.4,6.67,6.95
1681996380,1.01,3.846,9.8,5.56,6.9
1681998180,0.99,3.81,7,5.88,6.85
1681999980,0.98,3.846,8.4,6.25,6.9
1682001780,0.97,3.922,4.2,6.25,6.9
1682003580,0.99,3.81,9.8,5.88,6.8
1682005380,0.94,3.67,23.9,4,6.75
1682007180,0.92,3.67,15.5,4,6.7
1682008980,0.98,3.704,11.3,5.88,6.65
1682010780,1,3.636,11.3,4.55,6.45
1682012580,0.97,3.636,18.3,4,6.3
1682014380,1,3.636,14.1,5,6.25
1682016180,0.95,3.604,14.1,5.88,5.9
1682017980,0.97,3.67,22.5,4.35,5.85
1682019780,0.96,3.738,15.5,5.26,5.65
1682021580,0.95,3.704,14.1,5.56,5.65
1682023380,0.93,3.67,7,5.26,5.7
1682025180,0.94,3.774,12.7,5.56,5.7
1682026980,0.9,3.67,12.7,5.26,5.65
1682028780,0.84,3.704,8.4,5.26,5.65
1682030580,0.84,3.704,14.1,5.56,5.6
1682032380,0.81,3.67,8.4,5.56,5.6
1682034180,0.76,3.67,8.4,5,5.6
1682035980,0.81,3.704,11.3,5.56,5.55
1682037780,0.8,3.774,11.3,5.26,5.7
1682039580,0.81,3.846,12.7,5.26,5.7
1682041380,0.79,3.846,11.3,5.26,5.8
1682043180,0.73,3.81,11.3,5.26,5.7
1682044980,0.78,4,16.9,5.56,5.75
1682046780,0.71,3.883,11.3,5,5.85
1682048580,0.72,3.922,19.7,5.26,6
1682050380,0.73,4,11.3,5.26,6
1682052180,0.75,4.04,22.5,5.56,6.05
1682053980,0.74,4.082,16.9,5.26,6.05
1682055780,0.67,3.96,22.5,5.56,6
1682057580,0.69,4,19.7,5.56,6
1682059380,0.71,4.082,19.7,5.26,6.05
1682061180,0.66,4.04,23.9,5.56,6.2
1682062980,0.64,3.922,22.5,5.56,6.3
1682064780,0.63,3.846,23.9,5.56,6.4
1682066580,0.59,3.774,21.1,5.56,6.6
1682068380,0.55,3.604,21.1,5.56,6.5
1682070180,0.59,3.704,18.3,5,6.3
1682071980,0.54,3.571,14.1,4.76,6.5
1682073780,0.56,3.704,21.1,5.26,6.5
1682075580,0.51,3.54,21.1,5,6.65
1682077380,0.51,3.571,22.5,5.26,6.6
1682079180,0.46,3.448,22.5,4.76,6.85
1682080980,0.45,3.39,23.9,5,7.05
1682082780,0.46,3.448,22.5,5,7.2
1682084580,0.44,3.509,22.5,4.76,7.3
1682086380,0.42,3.419,21.1,4.55,7.35
1682088180,0.41,3.419,23.9,4.76,7.35
1682089980,0.38,3.361,23.9,4.76,7.45
1682091780,0.35,3.279,23.9,4.76,7.5
1682093580,0.36,3.2,14.1,4.17,7.2
1682095380,0.37,3.2,19.7,4.55,6.9
1682097180,0.34,3.053,18.3,4.35,6.45
1682098980,0.35,3.077,16.9,4.55,6.1
1682100780,0.32,3.125,14.1,4.17,6.2
1682102580,0.32,3.077,16.9,4.35,6.3
1682104380,0.32,3.15,19.7,4.35,6.15
1682106180,0.31,3.15,15.5,4.17,6.5
1682107980,0.28,3.077,16.9,4,6.6
1682109780,0.28,3.053,12.7,4,6.45
1682111580,0.27,3.053,19.7,4,6.7
1682113380,0.27,3.053,14.1,4,6.75
1682115180,0.24,3.008,12.7,3.85,6.65
1682116980,0.24,3.03,19.7,4,6.5
1682118780,0.23,2.963,15.5,3.85,6.55
1682120580,0.24,3.03,9.8,3.85,6.4
1682122380,0.21,2.963,14.1,3.7,6.25
1682124180,0.21,2.963,9.8,3.57,6.05
1682125980,0.19,2.899,15.5,3.57,5.85
1682127780,0.19,2.857,15.5,3.7,5.7
1682129580,0.18,2.857,12.7,3.57,5.4
1682131380,0.18,2.817,18.3,3.7,5.2
1682133180,0.18,2.759,9.8,3.7,5.3
1682134980,0.19,2.703,8.4,3.33,5.15
1682136780,0.18,2.685,19.7,3.7,5
1682138580,0.19,2.685,19.7,3.13,5
1682140380,0.2,2.721,19.7,3.33,5.05
1682142180,0.19,2.721,18.3,3.45,5.2
1682143980,0.2,2.759,8.4,3.33,5.3
1682145780,0.2,2.685,9.8,3.85,5.2
1682147580,0.2,2.703,32.3,3.7,5.35
1682149380,0.2,2.74,26.7,3.23,5.5
1682151180,0.21,2.817,22.5,3.85,5.6
1682152980,0.2,2.857,14.1,3.85,5.75
1682154780,0.2,2.92,5.6,3.57,6
1682156580,0.19,3.008,22.5,3.13,6.2
1682158380,0.19,3.03,32.3,3.45,6.4
1682160180,0.18,3.008,331.9,3.45,6.6
1682161980,0.18,2.963,38,3.57,6.8
1682163780,0.16,2.941,38,4,6.95
1682165580,0.16,3.008,38,3.85,6.95
1682167380,0.16,2.985,36.6,3.33,7.05
1682169180,0.18,3.077,33.8,3.45,6.95
1682170980,0.17,3.03,40.8,3.7,7.05
1682172780,0.18,2.878,36.6,3.7,7.1
1682174580,0.18,2.963,45,3.57,6.95
1682176380,0.19,3.03,33.8,3.7,6.8
1682178180,0.17,2.899,36.6,3.33,6.65
1682179980,0.17,2.878,39.4,3.45,6.6
1682181780,0.17,2.74,36.6,3.57,6.65
1682183580,0.19,2.899,19.7,3.57,6.65
1682185380,0.17,2.759,33.8,3.33,6.55
1682187180,0.16,2.721,33.8,3.33,6.6
1682188980,0.16,2.837,35.2,3.13,6.5
1682190780,0.14,2.778,46.4,3.45,6.5
1682192580,0.13,2.778,39.4,3.23,6.5
1682194380,0.13,2.667,38,3.03,6.45
1682196180,0.12,2.614,42.2,2.86,6.45
1682197980,0.13,2.685,39.4,3.03,6.75
1682199780,0.12,2.632,42.2,2.63,7.4
1682201580,0.11,2.597,42.2,2.86,7.35
1682203380,0.11,2.649,30.9,3.13,7.2
1682205180,0.12,2.632,50.6,2.94,7.3
1682206980,0.11,2.484,32.3,2.94,7.3
1682208780,0.1,2.439,47.8,2.78,7.35
1682210580,0.1,2.273,38,2.94,7.35
1682212380,0.1,2.299,42.2,2.63,7.2
1682214180,0.1,2.198,35.2,2.86,7.2
1682215980,0.11,2.062,94.2,1.79,7.25
1682217780,0.11,1.97,118.1,1.72,7.25
1682219580,0.11,1.932,112.5,1.75,7.25
1682221380,0.14,2.03,73.1,3.33,7.15
1682223180,0.18,1.97,115.3,1.92,7.15
1682224980,0.2,2.01,116.7,2.04,6.95
1682226780,0.2,2.02,115.3,2.08,6.9
1682228580,0.21,1.99,118.1,2.04,6.65
1682230380,0.22,2,113.9,2.13,6.45
1682232180,0.22,2.116,109.7,2.13,5.85
1682233980,0.22,2.041,111.1,2.13,5.6
1682235780,0.22,2.01,113.9,2.13,5.5
1682237580,0.25,2.02,119.5,1.96,5.5
1682239380,0.28,2.083,118.1,2.22,5
1682241180,0.3,2.105,118.1,2.27,4.65
1682242980,0.29,2.128,118.1,2.27,4.55
1682244780,0.31,2.162,120.9,2.38,4.55
1682246580,0.3,2.128,125.2,2.22,4.6
1682248380,0.3,2.105,120.9,2.27,4.5
1682250180,0.29,2.105,118.1,2.38,4.45
1682251980,0.3,2.105,118.1,2.27,4.5
1682253780,0.32,2.162,119.5,2.44,4.45
1682255580,0.32,2.198,120.9,2.5,4.45
1682257380,0.32,2.174,120.9,2.44,4.4
1682259180,0.34,2.198,119.5,2.44,4.4
1682260980,0.35,2.235,116.7,2.5,4.4
1682262780,0.37,2.286,115.3,2.7,4.3
1682264580,0.34,2.299,115.3,2.78,4.3
1682266380,0.31,2.198,98.4,2.44,4.25
1682268180,0.3,2.286,330.5,2.7,4.2
1682269980,0.31,2.395,316.4,2.86,4.2
1682271780,0.34,2.469,306.6,2.94,4.2
1682273580,0.28,2.424,305.2,2.86,4.2
1682275380,0.24,2.41,308,2.56,4.2
1682277180,0.22,2.381,315,2.5,4.25
1682278980,0.2,2.353,313.6,2.33,4.25
1682280780,0.17,2.286,310.8,2.56,4.25
1682282580,0.15,2.222,306.6,2.63,4.3
1682284380,0.17,2.339,358.6,2.78,4.25
1682286180,0.2,2.247,316.4,2.44,4.25
1682287980,0.23,2.312,309.4,2.63,4.3
1682289780,0.21,2.299,305.2,2.33,4.25
1682291580,0.24,2.484,312.2,3.13,4.3
1682293380,0.23,2.41,313.6,3.23,4.45
1682295180,0.2,2.312,312.2,2.33,4.4
1682296980,0.18,2.162,309.4,1.96,4.3
1682298780,0.18,2.198,320.6,1.92,4.15
1682300580,0.16,2.162,319.2,1.82,4.25
1682302380,0.12,2.162,334.7,1.75,4.2
1682304180,0.11,2.286,315,2.33,4.2
1682305980,0.1,2.395,322,2.56,4.25
1682307780,0.09,2.454,340.3,3.45,4.25
1682309580,0.1,2.721,29.5,6.25,4.25
1682311380,0.09,2.817,38,6.25,4.25
1682313180,0.09,2.817,313.6,4.17,4.3
1682314980,0.09,2.817,309.4,4,4.35
1682316780,0.08,2.721,313.6,3.85,4.45
1682318580,0.08,3.053,302.3,4.35,4.45
1682320380,0.09,3.2,312.2,3.45,4.45
1682322180,0.09,3.279,298.1,4.17,4.55
1682323980,0.1,3.252,309.4,3.57,4.6
1682325780,0.09,3.077,320.6,3.45,4.6
1682327580,0.09,2.759,310.8,4.17,4.6
1682329380,0.1,2.597,312.2,4.17,4.6
1682331180,0.1,2.326,324.8,4.17,4.6
1682332980,0.12,2.26,317.8,4,4.7
1682334780,0.12,2.174,64.7,1.96,4.8
1682336580,0.13,2.247,47.8,3.23,5
1682338380,0.16,2.128,74.5,2.17,5
1682340180,0.17,2.116,84.4,2.22,5
1682341980,0.21,2.094,91.4,2.17,4.95
1682343780,0.2,2.105,74.5,2.38,5
1682345580,0.28,2.094,118.1,2.08,4.9
1682347380,0.28,2.186,101.3,2.27,4.9
1682349180,0.28,2.21,112.5,2.33,4.85
1682350980,0.25,2.26,59.1,2.63,4.85
1682352780,0.25,2.151,50.6,2.63,4.85
1682354580,0.24,2.26,322,2.13,4.85
1682356380,0.2,2.273,47.8,2.63,4.85
1682358180,0.17,2.286,49.2,2.7,4.85
1682359980,0.18,2.381,52,2.63,4.85
1682361780,0.17,2.439,43.6,2.86,4.85
1682363580,0.15,2.367,43.6,2.63,4.85
1682365380,0.17,2.516,49.2,2.44,4.85
1682367180,0.19,2.581,40.8,2.44,4.85
1682368980,0.18,2.381,38,2.86,4.85
1682370780,0.23,2.062,111.1,2,4.9
1682372580,0.29,2.162,116.7,2.38,4.8
1682374380,0.24,2.286,111.1,2.78,4.7
1682376180,0.2,2.424,108.3,2.7,4.7
1682377980,0.2,2.614,112.5,3.13,4.7
1682379780,0.17,2.685,111.1,3.13,4.85
1682381580,0.16,2.797,109.7,3.23,4.85
1682383380,0.16,3.03,105.5,3.57,4.65
1682385180,0.12,2.817,67.5,3.45,4.6
1682386980,0.1,2.857,45,3.45,4.75
1682388780,0.08,2.899,26.7,3.45,4.7
1682390580,0.08,2.837,21.1,5.88,4.7
1682392380,0.08,2.597,9.8,5.88,4.65
1682394180,0.21,2.03,281.3,1.96,4.65
1682395980,0.28,2.198,302.3,2.17,4.6
1682397780,0.29,2.299,298.1,2.63,4.5
1682399580,0.3,2.41,313.6,2.86,4.5
1682401380,0.36,2.469,299.5,2.86,4.55
1682403180,0.41,2.564,305.2,2.86,4.55
1682404980,0.44,2.597,300.9,2.78,4.45
1682406780,0.36,2.548,306.6,2.86,4.45
1682408580,0.32,2.548,300.9,2.63,4.6
1682410380,0.34,2.703,299.5,3.33,4.5
1682412180,0.3,2.632,300.9,3.7,4.45
1682413980,0.32,2.614,306.6,3.57,4.55
1682415780,0.41,2.614,306.6,3.03,4.5
1682417580,0.44,2.721,306.6,3.57,4.6
1682419380,0.47,2.721,300.9,3.57,4.65
1682421180,0.54,2.74,302.3,3.23,4.7
1682422980,0.51,2.667,303.8,3.13,4.7
1682424780,0.53,2.632,302.3,2.94,4.7
1682426580,0.55,2.632,306.6,3.23,4.65
1682428380,0.56,2.581,305.2,3.03,4.75
1682430180,0.6,2.649,303.8,3.03,4.8
1682431980,0.65,2.721,302.3,3.23,4.95
1682433780,0.63,2.759,300.9,3.45,5.15
1682435580,0.56,2.703,306.6,3.7,5.2
1682437380,0.56,2.667,303.8,3.33,5.35
1682439180,0.53,2.685,306.6,3.13,5.35
1682440980,0.59,2.797,306.6,3.57,5.5
1682442780,0.53,2.649,310.8,3.85,5.7
1682444580,0.54,2.759,309.4,3.23,5.8
1682446380,0.55,2.797,306.6,3.7,5.8
1682448180,0.57,2.899,310.8,3.85,5.95
1682449980,0.49,2.857,308,4.17,6
1682451780,0.46,2.963,312.2,5,6.1
1682453580,0.46,3.2,310.8,5.26,6.2
1682455380,0.48,3.448,309.4,5.56,6.3
1682457180,0.46,3.448,310.8,5.56,6.3
1682458980,0.46,3.54,319.2,5.88,6.3
1682460780,0.48,3.448,310.8,5.56,6.4
1682462580,0.44,3.39,310.8,5.26,6.35
1682464380,0.42,3.306,306.6,5.56,6.45
1682466180,0.4,3.226,317.8,5.88,6.35
1682467980,0.41,3.361,319.2,6.25,6.4
1682469780,0.41,3.252,306.6,5.56,6.45
1682471580,0.38,3.15,320.6,6.25,6.4
1682473380,0.39,3.175,310.8,5.56,6.45
1682475180,0.4,3.2,316.4,5.88,6.45
1682476980,0.4,3.226,310.8,5.26,6.35
1682478780,0.41,3.39,315,5.88,6.35
1682480580,0.39,3.361,312.2,5,6.3
1682482380,0.42,3.175,309.4,5.26,6.35
1682484180,0.46,3.279,306.6,5.26,6.35
1682485980,0.49,3.419,308,5,6.2
1682487780,0.5,3.279,312.2,5.56,6.3
1682489580,0.53,3.175,302.3,5.26,6.25
1682491380,0.5,3.175,308,5.26,6.15
1682493180,0.53,3.39,320.6,5.88,6.25
1682494980,0.52,2.963,310.8,5,6.15
1682496780,0.53,3.333,312.2,4.76,6.05
1682498580,0.55,3.306,313.6,4.55,6.2
1682500380,0.51,3.226,317.8,5.88,6.15
1682502180,0.6,3.175,310.8,4.55,6.15
1682503980,0.64,3.2,310.8,4.35,6.1
1682505780,0.78,3.226,308,4.35,6.15
1682507580,0.77,3.125,309.4,3.45,6.15
1682509380,0.9,3.306,308,3.85,6.1
1682511180,0.96,3.361,313.6,4.76,6.1
1682512980,1,3.478,310.8,4.55,6.1
1682514780,0.99,3.419,312.2,5,6.25
1682516580,1.05,3.509,309.4,4.55,6.3
1682518380,1.04,3.509,310.8,4.17,6.3
1682520180,1.06,3.571,310.8,5,6.3
1682521980,1.06,3.67,320.6,5.88,6.3
1682523780,1.03,3.54,316.4,5.88,6.35
1682525580,1.01,3.478,315,5.88,6.35
1682527380,1.04,3.636,320.6,6.25,6.4
1682529180,0.98,3.509,327.7,6.25,6.45
1682530980,0.94,3.54,327.7,7.14,6.45
1682532780,0.92,3.67,317.8,5.56,6.45
1682534580,0.88,3.604,322,6.25,6.5
1682536380,0.82,3.604,313.6,4.35,6.5
1682538180,0.78,3.604,319.2,5.88,6.55
1682539980,0.77,3.604,322,5.88,6.5
1682541780,0.72,3.636,317.8,6.25,6.55
1682543580,0.69,3.81,315,5,6.55
1682545380,0.64,3.774,310.8,5.26,6.55
1682547180,0.62,3.571,323.4,6.67,6.5
1682548980,0.6,3.571,320.6,5.88,6.45
1682550780,0.57,3.509,313.6,4.35,6.45
1682552580,0.6,3.54,320.6,5.88,6.45
1682554380,0.57,3.419,309.4,4.55,6.45
1682556180,0.56,3.448,313.6,5.56,6.4
1682557980,0.54,3.39,323.4,5.56,6.45
1682559780,0.53,3.125,315,5.88,6.45
1682561580,0.51,3.39,322,6.25,6.35
1682563380,0.5,3.2,320.6,6.25,6.35
1682565180,0.49,3.2,322,6.25,6.35
1682566980,0.52,3.226,315,5.88,6.3
1682568780,0.45,3.15,317.8,5.56,6.2
1682570580,0.46,3.175,313.6,5.56,6.25
1682572380,0.45,3.125,316.4,5.56,6.25
1682574180,0.46,3.101,310.8,5.26,6.25
1682575980,0.44,3.125,310.8,5.26,6.2
1682577780,0.45,3.077,315,5.56,6.2
1682579580,0.48,3.175,315,5.88,6.2
1682581380,0.54,2.74,315,5.56,6.2
1682583180,0.5,3.053,316.4,5.56,6.25
1682584980,0.47,3.175,312.2,5.26,6.35
1682586780,0.51,2.963,312.2,5,6.35
1682588580,0.56,3.008,309.4,4.55,6.35
1682590380,0.73,3.226,312.2,4.17,6.3
1682592180,0.85,3.252,309.4,4.76,6.35
1682593980,0.89,3.333,306.6,4.17,6.4
1682595780,0.88,3.39,312.2,5.26,6.5
1682597580,0.94,3.478,310.8,4.76,6.5
1682599380,0.9,3.478,312.2,5,6.55
1682601180,0.89,3.419,308,4.55,6.6
1682602980,0.84,3.448,315,5.56,6.65
1682604780,0.93,3.571,315,5.56,6.75
1682606580,0.91,3.54,313.6,5.56,6.7
1682608380,0.91,3.604,310.8,5.26,6.7
1682610180,0.97,3.738,308,5,6.75
1682611980,0.92,3.636,315,5.56,6.8
1682613780,0.9,3.636,315,5.88,6.8
1682615580,0.89,3.571,315,5.88,6.85
1682617380,0.84,3.509,320.6,6.25,6.9
1682619180,0.78,3.636,319.2,6.25,6.9
1682620980,0.75,3.774,315,5.88,6.9
1682622780,0.74,3.738,324.8,6.67,6.95
1682624580,0.67,3.774,315,5.88,6.8
1682626380,0.69,3.883,322,6.67,6.85
1682628180,0.62,3.81,316.4,5.56,6.9
1682629980,0.61,3.81,316.4,6.25,6.8
1682631780,0.62,3.738,316.4,5.88,6.8
1682633580,0.6,3.67,317.8,6.25,6.85
1682635380,0.63,3.636,326.3,6.67,6.85
1682637180,0.58,3.636,320.6,5.88,6.8
1682638980,0.57,3.604,329.1,6.67,6.8
1682640780,0.58,3.704,319.2,6.25,6.8
1682642580,0.59,3.704,320.6,6.25,6.8
1682644380,0.55,3.604,317.8,6.25,6.75
1682646180,0.55,3.67,317.8,6.25,6.8
1682647980,0.54,3.67,324.8,6.25,6.8
1682649780,0.53,3.509,316.4,6.25,6.75
1682651580,0.51,3.419,319.2,6.25,6.75
1682653380,0.48,3.448,312.2,5.56,6.7
1682655180,0.44,3.226,317.8,5.88,6.7
1682656980,0.44,3.175,312.2,5.56,6.75
1682658780,0.42,3.15,322,5.56,6.8
1682660580,0.4,3.008,315,5.56,6.7
1682662380,0.39,3.15,316.4,5.56,6.75
1682664180,0.39,3.15,320.6,5.88,6.7
1682665980,0.35,3.053,310.8,5.56,6.8
1682667780,0.36,3.125,313.6,4.76,6.8
1682669580,0.32,3.101,317.8,5.56,6.95
1682671380,0.34,3.361,310.8,5.26,7.1
1682673180,0.3,3.2,310.8,5,7.1
1682674980,0.3,3.252,306.6,5,7.05
1682676780,0.3,3.306,2.8,4.55,7
1682678580,0.29,3.15,310.8,5,7.05
1682680380,0.26,3.077,309.4,5,7.05
1682682180,0.27,3.101,306.6,4.76,7.05
1682683980,0.25,3.03,303.8,4.35,7.05
1682685780,0.24,2.92,309.4,4.35,7
1682687580,0.22,2.963,309.4,4.55,7.05
1682689380,0.24,3.053,315,4.55,7.1
1682691180,0.27,3.125,300.9,4.55,7.05
1682692980,0.3,3.39,299.5,4.55,7.05
1682694780,0.21,2.817,305.2,4.17,7.05
1682696580,0.23,2.837,303.8,4.35,7.1
1682698380,0.22,2.837,312.2,4.17,7.05
