UnixTimestamp,Hsig,Tz,Dirp,Tp,Tsea
1664723160,1.28,4.124,292.5,6.67,14.05
1664724960,1.28,4.211,292.5,6.67,14.05
1664726760,1.28,4.211,292.5,6.67,14
1664728560,1.2,4.211,295.3,6.67,14
1664730360,1.12,4.167,292.5,6.67,14
1664732160,1.16,4.255,295.3,6.67,14
1664733960,1.23,4.255,296.7,6.25,14
1664735760,1.3,4.211,295.3,6.67,14
1664737560,1.43,4.167,302.3,6.67,13.95
1664739360,1.51,4.211,295.3,6.67,13.95
1664741160,1.51,4.124,293.9,6.67,13.9
1664742960,1.51,4.082,295.3,5.88,13.9
1664744760,1.67,4.255,296.7,6.67,13.85
1664746560,1.58,4.255,295.3,6.67,13.75
1664748360,1.67,4.396,298.1,6.25,13.75
1664750160,1.61,4.396,296.7,6.67,13.7
1664751960,1.6,4.301,296.7,6.67,13.7
1664753760,1.59,4.348,293.9,7.14,13.65
1664755560,1.67,4.396,295.3,6.67,13.65
1664757360,1.76,4.348,293.9,7.14,13.65
1664759160,1.8,4.494,298.1,6.67,13.7
1664760960,1.81,4.545,296.7,5.56,13.7
1664762760,1.76,4.444,298.1,6.67,13.6
1664764560,1.67,4.396,300.9,7.14,13.65
1664766360,1.82,4.444,299.5,7.14,13.7
1664768160,1.81,4.301,326.3,5.26,13.7
1664769960,1.91,4.598,298.1,7.14,13.75
1664771760,2.03,4.545,326.3,5.88,13.75
1664773560,2.07,4.706,344.5,5.88,13.85
1664775360,2.44,5,341.7,5.88,13.85
1664777160,2.62,5.195,341.7,6.67,13.9
1664778960,2.48,5.263,336.1,7.14,13.9
1664780760,2.66,5.405,350.2,7.14,13.85
1664782560,2.42,5.263,347.3,7.14,13.8
1664784360,2.55,5.556,355.8,7.14,13.8
1664786160,2.42,5.405,351.6,7.14,13.8
1664787960,2.18,5.195,7,7.69,13.85
1664789760,2.41,5.479,12.7,7.69,13.85
1664791560,2.04,5.063,15.5,7.69,13.9
1664793360,2.08,5.195,11.3,8.33,13.9
1664795160,2,5,340.3,6.67,13.9
1664796960,2.06,4.878,16.9,7.69,13.95
1664798760,1.99,4.878,23.9,7.69,13.95
1664800560,1.92,4.819,21.1,7.69,13.95
1664802360,1.79,4.651,21.1,7.69,13.95
1664804160,1.84,4.819,22.5,7.14,13.9
1664805960,1.78,4.651,12.7,7.14,13.9
1664807760,1.69,4.706,22.5,7.14,13.9
1664809560,1.71,4.598,348.8,5.88,13.85
1664811360,1.67,4.545,19.7,7.14,13.85
1664813160,1.72,4.598,25.3,7.14,13.85
1664814960,1.58,4.348,21.1,6.67,13.8
1664816760,1.56,4.396,25.3,6.67,13.8
1664818560,1.52,4.396,25.3,6.67,13.8
1664820360,1.57,4.444,22.5,6.25,13.8
1664822160,1.44,4.348,30.9,6.67,13.8
1664823960,1.56,4.396,30.9,6.67,13.8
1664825760,1.4,4.124,29.5,6.67,13.8
1664827560,1.49,4.211,19.7,6.25,13.8
1664829360,1.39,4.167,23.9,6.25,13.8
1664831160,1.44,4.396,32.3,6.67,13.75
1664832960,1.53,4.301,348.8,5.26,13.75
1664834760,1.48,4.301,348.8,5.26,13.75
1664836560,1.5,4.255,19.7,6.25,13.75
1664838360,1.45,4.211,15.5,6.25,13.7
1664840160,1.49,4.255,8.4,5.88,13.7
1664841960,1.46,4.301,21.1,6.25,13.7
1664843760,1.53,4.301,19.7,6.25,13.7
1664845560,1.43,4.211,26.7,6.67,13.65
1664847360,1.58,4.348,23.9,6.67,13.65
1664849160,1.63,4.396,19.7,6.67,13.65
1664850960,1.62,4.444,14.1,6.25,13.65
1664852760,1.57,4.301,355.8,5.88,13.65
1664854560,1.59,4.444,16.9,6.67,13.65
1664856360,1.62,4.494,18.3,6.67,13.6
1664858160,1.6,4.348,358.6,5.88,13.6
1664859960,1.81,4.651,23.9,7.14,13.6
1664861760,1.78,4.706,355.8,6.25,13.6
1664863560,1.86,4.651,18.3,7.14,13.6
1664865360,1.74,4.651,18.3,6.67,13.6
1664867160,1.88,4.819,351.6,6.25,13.6
1664868960,1.88,4.819,8.4,6.67,13.55
1664870760,1.87,4.651,9.8,6.67,13.55
1664872560,1.84,4.762,347.3,6.25,13.55
1664874360,1.83,4.762,9.8,7.14,13.55
1664876160,1.9,4.938,357.2,6.25,13.55
1664877960,1.83,4.819,12.7,7.14,13.55
1664879760,1.86,4.938,18.3,7.14,13.55
1664881560,1.92,5.063,18.3,7.14,13.55
1664883360,1.7,4.762,16.9,7.14,13.55
1664885160,1.8,5,21.1,7.69,13.55
1664886960,1.79,4.938,19.7,7.69,13.55
1664888760,1.83,4.938,21.1,8.33,13.55
1664890560,1.79,4.878,18.3,8.33,13.55
1664892360,1.79,4.878,18.3,7.69,13.55
1664894160,1.71,4.762,18.3,8.33,13.6
1664895960,1.9,4.819,21.1,8.33,13.6
1664897760,1.71,4.878,19.7,8.33,13.6
1664899560,1.72,4.819,18.3,8.33,13.55
1664901360,1.67,4.819,18.3,8.33,13.6
1664903160,1.65,4.878,19.7,8.33,13.6
1664904960,1.61,5,16.9,8.33,13.55
1664906760,1.6,5.128,16.9,8.33,13.6
1664908560,1.57,5.195,21.1,8.33,13.6
1664910360,1.68,5.479,19.7,7.69,13.6
1664912160,1.49,5.063,18.3,7.69,13.6
1664913960,1.52,5.263,18.3,8.33,13.6
1664915760,1.51,5.128,19.7,8.33,13.65
1664917560,1.42,5.063,15.5,8.33,13.65
1664919360,1.47,5.063,18.3,7.69,13.65
1664921160,1.35,4.938,19.7,8.33,13.65
1664922960,1.49,5.195,16.9,8.33,13.65
1664924760,1.28,4.938,21.1,7.69,13.65
1664926560,1.29,5.063,19.7,8.33,13.65
1664928360,1.24,4.938,19.7,7.69,13.65
1664930160,1.2,4.938,306.6,5.26,13.65
1664931960,1.14,4.878,18.3,7.69,13.65
1664933760,1.12,5,15.5,8.33,13.65
1664935560,1.15,4.938,16.9,7.69,13.65
1664937360,1.05,4.938,15.5,7.69,13.65
1664939160,1.08,5,308,5.26,13.65
1664940960,1,4.878,312.2,5.56,13.65
1664942760,0.99,4.938,319.2,5.56,13.65
1664944560,0.94,4.819,302.3,5.56,13.65
1664946360,0.91,4.878,12.7,7.69,13.65
1664948160,0.89,4.762,305.2,5.56,13.65
1664949960,0.89,4.706,12.7,7.69,13.65
1664951760,0.9,4.651,15.5,7.69,13.65
1664953560,0.84,4.396,305.2,5.26,13.6
1664955360,0.84,4.444,292.5,5.26,13.65
1664957160,0.83,4.255,292.5,5,13.65
1664958960,0.82,4.211,295.3,5.26,13.65
1664960760,0.88,4.255,292.5,5.26,13.65
1664962560,0.82,3.96,288.3,5,13.65
1664964360,0.83,3.96,292.5,5,13.65
1664966160,0.8,3.922,291.1,5.26,13.65
1664967960,0.83,4.04,292.5,5.56,13.65
1664969760,0.76,4,291.1,5.26,13.65
1664971560,0.71,3.81,295.3,5.88,13.65
1664973360,0.74,3.81,286.9,5.26,13.65
1664975160,0.7,3.846,289.7,5.56,13.65
1664976960,0.66,3.774,288.3,5.56,13.65
1664978760,0.67,3.883,293.9,5.88,13.7
1664980560,0.66,3.922,289.7,5.56,13.65
1664982360,0.66,4,291.1,5.56,13.65
1664984160,0.69,4.124,288.3,5.56,13.65
1664985960,0.66,4.124,293.9,5.88,13.65
1664987760,0.65,4.167,293.9,5.26,13.65
1664989560,0.64,4.124,286.9,5.56,13.65
1664991360,0.63,4.082,286.9,5.56,13.65
1664993160,0.61,4.167,285.5,5.88,13.65
1664994960,0.6,4.082,286.9,5.26,13.65
1664996760,0.58,3.922,284.1,5.88,13.6
1664998560,0.6,4,286.9,5.56,13.65
1665000360,0.61,3.96,282.7,5.56,13.65
1665002160,0.61,3.922,285.5,5.88,13.65
1665003960,0.59,3.922,282.7,5.56,13.65
1665005760,0.58,3.846,282.7,4.55,13.65
1665007560,0.56,3.81,282.7,5.56,13.65
1665009360,0.59,3.883,284.1,5,13.65
1665011160,0.63,4.04,282.7,5.56,13.55
1665012960,0.61,3.922,282.7,5.56,13.55
1665014760,0.57,3.774,285.5,5.26,13.5
1665016560,0.61,3.738,284.1,5.56,13.5
1665018360,0.63,3.774,282.7,5.26,13.5
1665020160,0.65,3.704,284.1,5.26,13.5
1665021960,0.62,3.704,288.3,5.56,13.5
1665023760,0.68,3.846,285.5,5.26,13.5
1665025560,0.69,3.738,288.3,5,13.45
1665027360,0.68,3.54,282.7,5.26,13.45
1665029160,0.77,3.604,292.5,5.26,13.45
1665030960,0.79,3.571,286.9,5,13.45
1665032760,0.76,3.478,281.3,5,13.45
1665034560,0.77,3.571,286.9,5.26,13.45
1665036360,0.88,3.774,281.3,5,13.5
1665038160,1.15,3.922,285.5,5.26,13.45
1665039960,1.5,4.167,284.1,5.88,13.5
1665041760,1.64,4.255,279.8,5.88,13.55
1665043560,1.6,4.255,284.1,6.25,13.55
1665045360,1.57,4.255,286.9,6.67,13.55
1665047160,1.74,4.444,285.5,7.14,13.6
1665048960,1.83,4.545,289.7,7.69,13.45
1665050760,1.86,4.545,291.1,7.14,13.5
1665052560,1.83,4.494,293.9,8.33,13.6
1665054360,1.82,4.396,286.9,5.88,13.55
1665056160,2.08,4.878,296.7,8.33,13.65
1665057960,2.24,5.263,296.7,8.33,13.6
1665059760,2.28,5.195,295.3,8.33,13.6
1665061560,2.11,5,293.9,8.33,13.6
1665063360,2.13,5.063,295.3,8.33,13.55
1665065160,2.15,5.128,293.9,8.33,13.5
1665066960,2,5.063,298.1,8.33,13.55
1665068760,2.09,5.128,296.7,9.09,13.6
1665070560,2.03,5.128,299.5,9.09,13.6
1665072360,1.89,4.819,293.9,8.33,13.65
1665074160,1.85,4.938,293.9,7.69,13.65
1665075960,1.79,5.063,293.9,8.33,13.6
1665077760,1.63,4.819,296.7,8.33,13.6
1665079560,1.58,4.938,296.7,8.33,13.6
1665081360,1.43,4.706,293.9,7.69,13.6
1665083160,1.43,4.819,300.9,8.33,13.6
1665084960,1.39,4.878,295.3,7.69,13.6
1665086760,1.4,4.878,295.3,7.69,13.6
1665088560,1.35,4.762,295.3,7.14,13.6
1665090360,1.32,4.819,296.7,7.69,13.6
1665092160,1.32,4.878,293.9,7.69,13.6
1665093960,1.42,5.195,296.7,8.33,13.6
1665095760,1.28,4.878,299.5,8.33,13.6
1665097560,1.35,5,299.5,8.33,13.6
1665099360,1.31,4.878,300.9,8.33,13.6
1665101160,1.29,4.878,299.5,7.69,13.6
1665102960,1.35,5.063,296.7,7.69,13.6
1665104760,1.25,4.938,296.7,7.69,13.6
1665106560,1.25,4.938,298.1,7.14,13.6
1665108360,1.19,4.878,295.3,7.14,13.6
1665110160,1.23,4.938,295.3,7.14,13.6
1665111960,1.18,4.762,295.3,7.69,13.6
1665113760,1.31,5.195,300.9,7.69,13.6
1665115560,1.22,5.128,302.3,7.69,13.6
1665117360,1.18,5,302.3,7.69,13.55
1665119160,1.1,4.878,300.9,7.69,13.55
1665120960,1.12,5,298.1,6.67,13.55
1665122760,1.1,4.878,300.9,7.69,13.55
1665124560,1.06,4.819,299.5,7.14,13.55
1665126360,1.02,4.706,300.9,7.14,13.55
1665128160,1,4.706,298.1,6.67,13.55
1665129960,1,4.706,296.7,6.67,13.6
1665131760,1,4.762,298.1,6.67,13.6
1665133560,0.91,4.545,296.7,6.67,13.6
1665135360,0.94,4.211,296.7,7.14,13.6
1665137160,0.97,4.082,295.3,5.88,13.6
1665138960,0.97,4.255,299.5,7.14,13.6
1665140760,1.03,4.211,298.1,6.67,13.6
1665142560,0.92,4,292.5,5.88,13.6
1665144360,0.92,4.04,292.5,6.25,13.6
1665146160,0.93,4.167,299.5,6.67,13.65
1665147960,0.89,4.124,299.5,6.67,13.65
1665149760,0.91,4.167,298.1,6.67,13.6
1665151560,0.87,4.211,291.1,5.56,13.65
1665153360,0.83,4.301,293.9,6.25,13.6
1665155160,0.75,4.211,288.3,5.56,13.55
1665156960,0.83,4.396,289.7,5.88,13.55
1665158760,0.79,4.396,286.9,5.26,13.4
1665160560,0.75,4.444,286.9,5.56,13.5
1665162360,0.76,4.444,288.3,5.88,13.5
1665164160,0.68,4.396,285.5,5.88,13.55
1665165960,0.68,4.494,289.7,6.25,13.55
1665167760,0.61,4.301,291.1,6.25,13.55
1665169560,0.64,4.396,289.7,6.25,13.5
1665171360,0.61,4.211,288.3,5.88,13.4
1665173160,0.59,4.124,291.1,5.56,13.35
1665174960,0.58,4.167,292.5,6.25,13.25
1665176760,0.52,4.04,284.1,5.56,13.3
1665178560,0.57,4.167,285.5,5.56,13.35
1665180360,0.53,4.04,284.1,5,13.4
1665182160,0.51,4,291.1,5.88,13.4
1665183960,0.51,3.96,289.7,5.88,13.35
1665185760,0.52,4.04,285.5,5.56,13.35
1665187560,0.53,4.082,289.7,5.88,13.35
1665189360,0.53,4,286.9,5.56,13.35
1665191160,0.52,3.922,292.5,5.56,13.4
1665192960,0.52,3.96,286.9,5.56,13.35
1665194760,0.52,3.883,288.3,5.56,13.4
1665196560,0.53,3.883,286.9,5.26,13.35
1665198360,0.57,3.922,291.1,5.56,13.35
1665200160,0.58,3.883,286.9,5.26,13.3
1665201960,0.57,3.922,288.3,5.26,13.3
1665203760,0.57,3.96,288.3,5.26,13.3
1665205560,0.57,3.96,288.3,5.26,13.3
1665207360,0.61,4,288.3,5.26,13.25
1665209160,0.64,4,288.3,5,13.25
1665210960,0.65,3.96,285.5,5,13.25
1665212760,0.67,4.04,286.9,5,13.2
1665214560,0.7,4.04,289.7,5,13.25
1665216360,0.71,4.04,292.5,5.56,13.25
1665218160,0.67,4,284.1,5.26,13.25
1665219960,0.66,3.883,286.9,5,13.25
1665221760,0.66,4,285.5,5,13.3
1665223560,0.64,4,285.5,5.26,13.25
1665225360,0.63,3.922,285.5,5.56,13.3
1665227160,0.69,3.883,286.9,5.56,13.3
1665228960,0.69,3.67,284.1,5.26,13.3
1665230760,0.69,3.636,282.7,5.26,13.3
1665232560,0.71,3.54,286.9,5.56,13.3
1665234360,0.85,3.448,279.8,5.26,13.3
1665236160,1.03,3.67,279.8,5.26,13.3
1665237960,1.13,3.774,279.8,5,13.25
1665239760,1.18,3.96,281.3,5.56,13.25
1665241560,1.1,3.922,285.5,5.26,13.25
1665243360,1.05,3.883,284.1,4.76,13.25
1665245160,0.99,3.922,284.1,5.88,13.25
1665246960,1.05,4.082,281.3,5.56,13.25
1665248760,0.97,3.96,286.9,5.56,13.2
1665250560,1.01,4.124,284.1,5.26,13.2
1665252360,0.99,4.082,289.7,6.25,13.2
1665254160,0.94,4.082,286.9,5.88,13.25
1665255960,0.96,4.04,286.9,5.88,13.25
1665257760,0.96,3.922,285.5,5.56,13.3
1665259560,0.96,4.04,284.1,5.26,13.3
1665261360,0.95,4,289.7,6.25,13.3
1665263160,1.07,4.124,288.3,6.25,13.3
1665264960,1.03,4.082,291.1,6.25,13.35
1665266760,1.08,4.082,292.5,5.56,13.35
1665268560,1.04,4.082,289.7,4.76,13.35
1665270360,0.99,4.082,291.1,6.25,13.35
1665272160,1.07,4.124,295.3,6.25,13.35
1665273960,1.02,3.96,291.1,6.25,13.35
1665275760,1.04,3.846,292.5,5,13.4
1665277560,1.03,3.846,293.9,5,13.4
1665279360,1.01,4,291.1,5.88,13.4
1665281160,1.03,3.883,291.1,5.56,13.4
1665282960,1.1,3.96,291.1,5.26,13.45
1665284760,1.11,3.922,299.5,5,13.45
1665286560,1.2,3.846,305.2,5,13.45
1665288360,1.18,3.96,298.1,5.88,13.45
1665290160,1.2,3.922,300.9,5,13.45
1665291960,1.23,4,295.3,5.56,13.45
1665293760,1.23,3.96,296.7,5.56,13.4
1665295560,1.26,3.922,299.5,5.56,13.35
1665297360,1.37,4.082,296.7,6.25,13.3
1665299160,1.27,3.922,296.7,6.25,13.3
1665300960,1.27,3.922,298.1,6.25,13.3
1665302760,1.28,4,295.3,6.25,13.3
1665304560,1.26,3.922,295.3,5.56,13.35
1665306360,1.2,3.883,296.7,5.88,13.4
1665308160,1.22,3.922,296.7,5.88,13.45
1665309960,1.26,3.922,292.5,6.25,13.45
1665311760,1.19,3.96,303.8,5.56,13.45
1665313560,1.09,3.883,300.9,5.26,13.45
1665315360,1.11,3.846,295.3,5.56,13.45
1665317160,1.06,3.774,298.1,6.25,13.45
1665318960,1.09,3.81,293.9,6.25,13.45
1665320760,1.05,3.81,299.5,5.88,13.45
1665322560,1.05,3.738,299.5,6.25,13.5
1665324360,1,3.67,295.3,5.88,13.5
1665326160,0.99,3.67,309.4,5,13.45
1665327960,1.03,3.704,310.8,5.26,13.45
1665329760,0.96,3.738,303.8,5.56,13.4
1665331560,0.95,3.704,298.1,5.56,13.35
1665333360,0.83,3.81,306.6,4.76,13.3
1665335160,0.82,3.883,309.4,5.26,13.3
1665336960,0.81,3.922,303.8,5.26,13.25
1665338760,0.76,3.96,300.9,5.56,13.2
1665340560,0.74,4,317.8,5,13.15
1665342360,0.71,4.04,316.4,5.26,13.15
1665344160,0.7,4,312.2,5.26,13.1
1665345960,0.69,4,323.4,5,13.1
1665347760,0.67,3.922,302.3,5.56,13.1
1665349560,0.69,4.04,308,5,13.1
1665351360,0.64,4.082,312.2,5,13.05
1665353160,0.6,4,315,4.76,13.05
1665354960,0.59,4.082,315,4.76,13.1
1665356760,0.58,4.04,306.6,5,13.05
1665358560,0.57,4.124,305.2,5,13.05
1665360360,0.52,4.04,313.6,5.26,13.05
1665362160,0.51,4.082,303.8,5,13.1
1665363960,0.52,4.082,300.9,4.76,13.1
1665365760,0.5,4.124,305.2,5,13.1
1665367560,0.46,4.04,300.9,5,13.15
1665369360,0.43,4.082,291.1,4.35,13.15
1665371160,0.43,4.04,296.7,4.76,13.2
1665372960,0.42,3.96,300.9,5,13.25
1665374760,0.39,3.81,292.5,4.35,13.25
1665376560,0.41,3.883,296.7,4.55,13.25
1665378360,0.39,3.774,292.5,4.55,13.3
1665380160,0.37,3.704,292.5,4.55,13.3
1665381960,0.36,3.306,292.5,4.55,13.3
1665383760,0.35,3.175,299.5,4.76,13.3
1665385560,0.36,2.941,296.7,4.55,13.25
1665387360,0.38,2.778,295.3,4.35,13.3
1665389160,0.43,2.721,286.9,4.35,13.3
1665390960,0.47,2.759,88.6,3.7,13.3
1665392760,0.49,2.797,108.3,2.86,13.3
1665394560,0.49,2.985,282.7,4,13.3
1665396360,0.45,2.817,95.6,3.57,13.3
1665398160,0.46,2.797,108.3,3.13,13.3
1665399960,0.54,2.899,102.7,3.45,13.25
1665401760,0.61,2.92,101.3,3.85,13.25
1665403560,0.65,2.941,112.5,3.57,13.25
1665405360,0.66,2.899,106.9,3.45,13.25
1665407160,0.67,3.008,108.3,3.57,13.25
1665408960,0.72,2.985,108.3,3.7,13.25
1665410760,0.71,3.03,105.5,3.7,13.25
1665412560,0.71,3.008,108.3,3.57,13.25
1665414360,0.66,2.985,113.9,3.23,13.25
1665416160,0.67,3.03,108.3,3.7,13.25
1665417960,0.59,3.077,104.1,3.7,13.2
1665419760,0.53,3.125,108.3,3.13,13.15
1665421560,0.52,3.101,106.9,3.57,13.2
1665423360,0.52,2.985,102.7,3.57,13.2
1665425160,0.55,3.101,101.3,3.7,13.2
1665426960,0.51,3.008,105.5,3.33,13.2
1665428760,0.53,2.963,104.1,3.33,13.2
1665430560,0.56,3.03,104.1,4.17,13.2
1665432360,0.53,3.077,106.9,3.45,13.2
1665434160,0.52,3.226,105.5,4,13.2
1665435960,0.55,3.306,104.1,3.45,13.15
1665437760,0.52,3.361,102.7,4,13.15
1665439560,0.51,3.39,98.4,5,13.15
1665441360,0.51,3.39,106.9,4.55,13.15
1665443160,0.47,3.419,104.1,4.35,13.1
1665444960,0.46,3.478,97,4.76,13.1
1665446760,0.41,3.448,101.3,4.35,13.05
1665448560,0.36,3.279,92.8,4.76,13
1665450360,0.37,3.306,88.6,4.35,12.95
1665452160,0.36,2.963,1.4,4.17,12.95
1665453960,0.4,3.008,298.1,3.85,13
1665455760,0.42,2.899,281.3,3.7,13
1665457560,0.57,2.985,282.7,3.7,13.05
1665459360,0.63,3.2,282.7,4.55,13.1
1665461160,0.73,3.279,284.1,4.17,13.15
1665462960,0.99,3.361,285.5,5,13.2
1665464760,1.26,3.81,289.7,5,13.2
1665466560,1.4,3.96,288.3,5.26,13.2
1665468360,1.35,4,285.5,5.56,13.25
1665470160,1.27,3.922,292.5,6.25,13.25
1665471960,1.26,3.883,289.7,6.25,13.2
1665473760,1.3,4,288.3,5.88,13.2
1665475560,1.4,4,286.9,6.25,13.2
1665477360,1.42,4.124,292.5,5.88,13.15
1665479160,1.39,4.04,292.5,5.56,13.1
1665480960,1.67,4.494,293.9,7.14,13.1
1665482760,1.75,4.494,295.3,6.25,13.1
1665484560,1.56,4.301,296.7,7.14,13.1
1665486360,1.64,4.444,296.7,7.14,13.1
1665488160,1.73,4.494,293.9,7.14,13.05
1665489960,1.64,4.444,295.3,7.69,13.05
1665491760,1.62,4.348,298.1,7.14,13.05
1665493560,1.73,4.598,296.7,7.69,13
1665495360,1.65,4.494,295.3,7.69,13
1665497160,1.68,4.494,292.5,7.14,13
1665498960,1.8,4.598,293.9,7.14,13
1665500760,1.77,4.598,300.9,7.69,12.95
1665502560,1.72,4.598,293.9,7.14,12.95
1665504360,1.76,4.651,295.3,7.14,12.95
1665506160,1.61,4.545,299.5,7.69,12.95
1665507960,1.6,4.545,296.7,7.69,12.95
1665509760,1.65,4.762,295.3,7.69,12.95
1665511560,1.53,4.762,296.7,7.69,12.95
1665513360,1.69,4.878,299.5,7.69,12.95
1665515160,1.59,4.819,298.1,7.69,12.95
1665516960,1.59,4.762,298.1,7.69,12.95
1665518760,1.53,4.706,295.3,7.14,12.9
1665520560,1.47,4.706,292.5,7.14,12.95
1665522360,1.41,4.598,299.5,7.69,12.95
1665524160,1.38,4.651,298.1,7.14,12.95
1665525960,1.34,4.706,299.5,7.14,12.95
1665527760,1.39,4.494,296.7,7.14,13
1665529560,1.43,4.348,295.3,6.67,13
1665531360,1.3,4.348,295.3,6.67,13
1665533160,1.26,4.348,296.7,6.67,13
1665534960,1.17,4.396,296.7,6.67,13
1665536760,1.07,4.255,300.9,7.14,13
1665538560,1.14,4.444,296.7,6.67,13
1665540360,1,4.255,300.9,6.67,13
1665542160,1.08,4.444,300.9,6.67,13
1665543960,1,4.301,298.1,6.67,13
1665545760,1.02,4.124,300.9,6.67,13
1665547560,1.06,4.124,296.7,6.67,13
1665549360,1.05,4.04,296.7,6.25,13.05
1665551160,1.06,3.96,296.7,6.25,13.05
1665552960,1.1,4.124,296.7,5.88,13.05
1665554760,1.03,3.883,296.7,5.88,13.05
1665556560,1.04,3.96,300.9,6.25,13.05
1665558360,1.01,4.082,299.5,5.88,13.05
1665560160,1,4.082,300.9,5.88,13.05
1665561960,1,4,295.3,5.88,13.05
1665563760,0.98,4,293.9,5.56,13.05
1665565560,0.98,3.96,295.3,5.56,13.05
1665567360,1.03,3.96,298.1,5.88,13.05
1665569160,0.97,3.922,298.1,5.88,13.1
1665570960,0.99,3.738,289.7,5.88,13.05
1665572760,1.01,3.774,298.1,5.88,13.1
1665574560,0.99,3.704,296.7,5.56,13.05
1665576360,0.98,3.774,291.1,5.56,13.05
1665578160,0.87,3.604,305.2,5,13.1
1665579960,0.87,3.604,300.9,5.56,13.1
1665581760,0.85,3.704,295.3,5.26,13.1
1665583560,0.76,3.571,296.7,5.26,13.1
1665585360,0.81,3.571,296.7,5,13.1
1665587160,0.82,3.604,293.9,5,13.1
1666604160,0.39,2.703,106.9,2.7,12.75
1666605960,0.39,2.721,105.5,3.03,12.75
1666607760,0.35,2.703,102.7,3.03,12.65
1666609560,0.35,2.759,92.8,3.7,12.5
1666611360,0.33,2.74,94.2,2.86,12.5
1666613160,0.36,2.721,99.8,3.7,12.55
1666614960,0.4,2.703,99.8,2.94,12.75
1666616760,0.37,2.685,104.1,3.7,12.85
1666618560,0.37,2.667,104.1,3.57,12.85
1666620360,0.39,2.703,99.8,3.13,12.85
1666622160,0.37,2.837,102.7,3.03,12.9
1666623960,0.35,2.878,102.7,3.57,12.9
1666625760,0.33,2.837,101.3,3.45,12.9
1666627560,0.31,2.857,99.8,3.7,12.95
1666629360,0.29,2.837,98.4,3.45,12.95
1666631160,0.27,2.817,101.3,3.13,12.95
1666632960,0.24,2.778,101.3,3.45,12.95
1666634760,0.24,2.759,99.8,3.45,12.95
1666636560,0.24,2.797,102.7,3.13,12.9
1666638360,0.23,2.581,98.4,3.13,12.85
1666640160,0.21,2.581,97,3.13,12.8
1666641960,0.19,2.597,87.2,2.94,12.7
1666643760,0.18,2.564,49.2,3.57,12.6
1666645560,0.19,2.581,97,2.38,12.55
1666647360,0.2,2.581,95.6,2.7,12.55
1666649160,0.21,2.667,286.9,3.57,12.55
1666650960,0.21,2.703,95.6,2.78,12.55
1666652760,0.22,2.74,94.2,2.94,12.6
1666654560,0.23,2.516,281.3,3.57,12.65
1666656360,0.25,2.469,275.6,3.33,12.65
1666658160,0.23,2.532,282.7,3.57,12.65
1666659960,0.24,2.649,278.4,3.33,12.6
1666661760,0.26,2.778,278.4,3.03,12.6
1666663560,0.29,2.837,277,3.85,12.6
1666665360,0.3,2.963,278.4,3.03,12.65
1666667160,0.3,3.008,279.8,3.85,12.65
1666668960,0.33,3.101,291.1,4.17,12.65
1666670760,0.32,3.125,282.7,3.7,12.65
1666672560,0.32,3.077,278.4,4.17,12.65
1666674360,0.35,3.175,282.7,4.35,12.65
1666676160,0.36,3.226,285.5,4.55,12.65
1666677960,0.37,3.252,288.3,4.35,12.7
1666679760,0.38,3.175,281.3,4.35,12.7
1666681560,0.42,3.175,284.1,4.35,12.7
1666683360,0.43,3.053,281.3,4.55,12.7
1666685160,0.52,3.125,281.3,4.35,12.7
1666686960,0.57,3.15,282.7,4.35,12.7
1666688760,0.58,3.226,282.7,4.76,12.65
1666690560,0.57,3.2,285.5,4.55,12.7
1666692360,0.62,3.306,285.5,4.55,12.65
1666694160,0.64,3.448,285.5,4.55,12.6
1666695960,0.63,3.361,285.5,4.55,12.6
1666697760,0.55,3.361,281.3,4.55,12.6
1666699560,0.59,3.175,281.3,4.76,12.6
1666701360,0.75,3.306,282.7,4.55,12.55
1666703160,0.85,3.478,281.3,4.76,12.6
1666704960,0.84,3.54,281.3,4.76,12.5
1666706760,0.83,3.509,279.8,5,12.5
1666708560,0.79,3.39,281.3,5,12.5
1666710360,0.71,3.39,284.1,5,12.5
1666712160,0.72,3.509,285.5,5,12.5
1666713960,0.67,3.448,282.7,4.76,12.5
1666715760,0.65,3.571,284.1,5.26,12.5
1666717560,0.69,3.67,281.3,5,12.5
1666719360,0.67,3.704,285.5,5.26,12.55
1666721160,0.72,3.774,285.5,5,12.55
1666722960,0.73,3.774,286.9,5.26,12.55
1666724760,0.67,3.54,288.3,5.26,12.55
1666726560,0.67,3.604,288.3,5.26,12.55
1666728360,0.71,3.738,285.5,5.26,12.55
1666730160,0.66,3.571,286.9,5.56,12.55
1666731960,0.69,3.704,285.5,5.26,12.55
1666733760,0.69,3.67,284.1,4.76,12.55
1666735560,0.7,3.81,289.7,5.26,12.55
1666737360,0.74,3.774,292.5,5.56,12.5
1666739160,0.75,3.846,288.3,5.56,12.5
1666740960,0.81,3.846,295.3,5.88,12.5
1666742760,0.83,3.846,293.9,5.88,12.5
1666744560,0.88,3.883,296.7,5.88,12.5
1666746360,0.88,3.883,292.5,5.56,12.5
1666748160,0.9,3.883,295.3,5.88,12.55
1666749960,0.82,3.846,292.5,5.56,12.6
1666751760,0.85,3.922,293.9,5.88,12.65
1666753560,0.87,3.96,292.5,5.56,12.7
1666755360,0.83,3.883,292.5,5.56,12.7
1666757160,0.86,3.96,293.9,5.56,12.7
1666758960,0.87,3.96,293.9,5.26,12.65
